game_id,date,season_phase,team,opponent,player,position,min,fg,3pt,ft,oreb,dreb,reb,ast,stl,blk,to,pf,pts,plus_minus
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Los Angeles Sparks,Atlanta Dream,Kate Martin,G,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-4
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Los Angeles Sparks,Atlanta Dream,Chance Gray,G,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-5
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Naz Hillmon,F,32,4-7,1-3,1-2,3,2,5,2,0,0,3,1,10,+11
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Angel Reese,F,33,7-11,1-1,8-8,3,10,13,2,3,0,3,4,23,+13
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Allisha Gray,G,33,8-15,3-6,1-2,1,0,1,2,2,1,1,3,20,+8
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Jordin Canada,G,35,5-12,1-5,5-5,1,2,3,9,2,0,3,1,16,+11
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Rhyne Howard,G,34,4-10,3-7,0-0,0,5,5,3,2,0,3,0,11,+3
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Sika Kone,F,4,0-2,0-2,0-0,1,0,1,0,0,0,1,1,0,-11
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Madina Okot,C,10,3-4,0-0,3-4,2,4,6,1,1,0,1,2,9,+9
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Te-Hina Paopao,G,5,0-3,0-2,2-2,0,0,0,2,1,0,0,2,2,-2
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Isobel Borlase,G,14,5-9,0-2,0-0,1,0,1,1,0,0,2,3,10,+3
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Shatori Walker-Kimbrough,G,,,,,,,,,,,,,,
20260713_LA_ATL,"Monday, July 13, 2026",regular_season,Atlanta Dream,Los Angeles Sparks,Aaliyah Nye,G,,,,,,,,,,,,,,
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,DeWanna Bonner,F,33,6-12,2-7,3-4,1,8,9,3,1,0,1,2,17,-6
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Alyssa Thomas,F,37,8-14,0-0,3-4,2,6,8,12,1,0,4,1,19,-4
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Noemie Brochant,F,17,1-3,0-2,0-0,0,2,2,2,1,0,1,2,2,+3
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Kahleah Copper,G,32,9-14,3-5,5-5,0,3,3,1,1,0,2,3,26,-5
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Monique Akoa Makani,G,27,6-9,3-5,2-2,0,1,1,4,1,0,2,6,17,+2
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Valeriane Ayayi,F,18,0-3,0-0,4-4,0,1,1,1,0,0,1,1,4,-2
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Marta Suarez,F,5,1-1,0-0,0-0,0,1,1,0,0,0,1,1,2,-1
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Sami Whitcomb,G,19,3-4,3-4,0-0,1,0,1,2,0,0,1,2,9,-7
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Lexi Held,G,12,1-3,0-2,2-2,0,0,0,3,0,0,1,0,4,0
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Natasha Mack,F,,,,,,,,,,,,,,
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Kyara Linskens,C,,,,,,,,,,,,,,
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Natasha Howard,F,35,5-11,0-2,3-4,0,3,3,7,2,0,4,3,13,+4
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Nia Coffey,F,30,2-4,1-3,0-0,0,3,3,0,1,2,0,0,5,+3
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Kayla McBride,G,35,11-17,6-11,9-9,0,6,6,1,4,2,2,2,37,-3
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Courtney Williams,G,35,3-7,0-3,2-2,3,4,7,3,2,0,0,4,8,+9
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Olivia Miles,G,31,10-16,5-8,8-9,0,3,3,8,0,0,5,5,33,+10
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Antonia Delaere,F,10,0-0,0-0,0-0,0,0,0,0,0,0,1,3,0,-5
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Anastasiia Olairi Kosu,F,8,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,+4
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Maya Caldwell,G,7,0-1,0-1,0-0,0,1,1,1,0,0,0,3,0,-5
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Eliska Hamzova,G,9,3-5,0-1,2-2,1,0,1,0,0,0,0,0,8,+3
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Napheesa Collier,F,,,,,,,,,,,,,,
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Dorka Juhasz,F,,,,,,,,,,,,,,
20260714_PHX_MIN,"Tuesday, July 14, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Emma Cechova,F,,,,,,,,,,,,,,
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Bridget Carleton,F,32,5-11,2-7,0-0,1,2,3,3,3,1,1,3,12,+2
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Emily Engstler,F,29,5-12,1-5,3-4,0,6,6,7,3,1,1,5,14,+5
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Megan DiLeo,C,31,6-12,2-6,1-1,0,5,5,0,1,1,0,1,15,+2
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Sarah Ashlee Barker,G,25,3-7,0-2,3-3,1,4,5,2,0,0,3,1,9,-6
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Carla Leite,G,33,6-11,0-0,6-6,1,0,1,6,0,0,6,1,18,+3
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Frieda Buhner,F,11,2-4,2-3,1-1,0,1,1,1,0,0,0,1,7,-8
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Nyadiew Puoch,F,8,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,-5
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Serah Williams,C,9,0-0,0-0,2-2,1,1,2,0,1,0,0,0,2,-5
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Karlie Samuelson,G,16,2-2,2-2,2-2,0,0,0,0,1,0,0,1,8,+3
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Teja Oblak,G,7,0-1,0-1,2-2,0,0,0,0,1,0,4,1,2,-6
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Sania Feagin,F,,,,,,,,,,,,,,
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Luisa Geiselsoder,C,,,,,,,,,,,,,,
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Holly Winterburn,G,,,,,,,,,,,,,,
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Portland Fire,Connecticut Sun,Jordan Harrison,G,,,,,,,,,,,,,,
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Diamond Miller,F,32,3-8,2-5,0-0,0,1,1,5,2,0,2,3,8,-5
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Brittney Griner,C,24,8-11,0-0,4-5,1,3,4,6,1,2,2,2,20,+3
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Olivia Nelson-Ododa,C,26,4-9,0-0,8-8,3,3,6,1,0,0,3,3,16,-9
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Charlisse Leger-Walker,G,33,2-8,0-5,0-0,0,4,4,7,3,0,2,2,4,+5
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Leila Lacan,G,30,6-11,1-2,1-2,0,1,1,3,3,1,2,2,14,+1
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Aaliyah Edwards,F,24,9-13,0-1,3-3,3,5,8,3,0,0,1,2,21,+8
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Raegan Beers,F,6,0-0,0-0,1-2,0,0,0,0,1,0,0,0,1,+4
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Nell Angloma,F,11,2-2,0-0,0-0,0,1,1,2,1,1,1,4,4,+7
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Kennedy Burke,G,14,1-5,0-1,0-0,4,2,6,1,0,0,1,3,2,+1
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Aneesah Morrow,F,,,,,,,,,,,,,,
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Hailey Van Lith,G,,,,,,,,,,,,,,
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Saniya Rivers,G,,,,,,,,,,,,,,
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Gianna Kneepkens,G,,,,,,,,,,,,,,
20260714_POR_CON,"Tuesday, July 14, 2026",regular_season,Connecticut Sun,Portland Fire,Ashlon Jackson,G,,,,,,,,,,,,,,
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Michaela Onyenwere,F,23,5-9,2-4,3-4,4,1,5,3,0,0,1,4,15,+13
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Kiki Iriafen,F,28,9-14,0-1,7-8,4,10,14,1,0,0,4,3,25,+16
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Shakira Austin,C,28,7-14,0-3,3-4,2,8,10,0,1,3,1,1,17,+14
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Sonia Citron,G,31,1-6,0-2,0-0,1,1,2,4,0,2,2,0,2,+19
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Georgia Amoore,G,22,3-8,1-4,0-1,1,0,1,2,0,0,1,1,7,+16
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Angela Dugalic,F,4,0-1,0-0,0-0,1,1,2,0,0,0,0,0,0,-4
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Lauren Betts,C,20,3-4,0-0,0-0,1,5,6,0,2,1,1,2,6,+8
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Rori Harmon,G,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Lucy Olsen,G,5,2-3,1-2,0-0,0,0,0,0,0,0,0,0,5,+2
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Cotie McMahon,G,17,0-4,0-1,2-2,2,3,5,3,0,0,1,3,2,+4
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Cassandre Prosper,G,8,0-6,0-2,0-0,2,0,2,0,0,0,0,3,0,+4
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Washington Mystics,Toronto Tempo,Alicia Florez,G,13,0-6,0-4,0-0,0,0,0,5,0,0,0,0,0,-7
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Isabelle Harrison,F,21,4-10,0-0,0-0,1,4,5,1,0,0,1,6,8,-8
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Maria Conde,F,30,1-5,0-2,0-0,0,4,4,3,1,0,1,2,2,-10
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Laura Juskaite,F,25,3-8,0-4,1-2,1,3,4,1,0,0,1,3,7,-3
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Marina Mabrey,G,30,3-13,2-7,0-0,0,1,1,3,1,0,4,4,8,-22
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Julie Allemand,G,33,6-10,3-6,0-0,2,3,5,2,0,0,2,1,15,-20
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Nyara Sabally,F,26,3-11,1-3,6-6,1,3,4,1,0,2,0,3,13,-18
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Teonni Key,F,1,0-0,0-0,0-0,0,0,0,1,0,1,0,0,0,0
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Kayla Alexander,C,13,0-1,0-0,2-2,0,3,3,1,1,1,1,1,2,-9
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Kia Nurse,G,9,1-4,0-2,0-0,0,0,0,1,0,0,0,0,2,+3
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Tima Pouye,G,12,2-3,1-2,0-0,0,0,0,1,0,0,0,2,5,+2
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Temi Fagbenle,C,,,,,,,,,,,,,,
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Brittney Sykes,G,,,,,,,,,,,,,,
20260714_WSH_TOR,"Tuesday, July 14, 2026",regular_season,Toronto Tempo,Washington Mystics,Kiki Rice,G,,,,,,,,,,,,,,
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Dominique Malonga,C,29,6-16,0-3,4-9,7,5,12,4,2,1,2,4,16,-10
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Awa Fam,C,31,6-15,2-6,0-0,1,6,7,3,1,2,2,3,14,-5
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Natisha Hiedeman,G,30,3-11,0-5,0-0,1,2,3,3,0,0,3,1,6,+6
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Flau'jae Johnson,G,31,11-17,1-5,2-3,1,5,6,4,3,1,3,1,25,-3
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Jade Melbourne,G,26,4-7,0-1,3-4,0,3,3,5,1,0,2,4,11,+2
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Katie Lou Samuelson,F,20,4-4,1-1,2-3,2,1,3,0,2,0,0,2,11,-9
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Jordan Horston,F,14,0-1,0-1,1-2,1,3,4,2,0,0,3,2,1,-4
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Stefanie Dolson,C,9,0-1,0-1,0-0,2,4,6,2,1,0,1,0,0,0
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Zia Cooke,G,9,2-6,0-2,2-2,1,0,1,1,0,0,0,1,6,-2
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Ezi Magbegor,F,,,,,,,,,,,,,,
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Mackenzie Holmes,F,,,,,,,,,,,,,,
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Seattle Storm,Chicago Sky,Taylor Thierry,F,,,,,,,,,,,,,,
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Azura Stevens,F,33,8-16,3-6,1-2,0,8,8,4,0,0,3,4,20,+2
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Elizabeth Williams,C,28,2-6,0-0,1-2,4,3,7,4,2,3,1,3,5,-6
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Courtney Vandersloot,G,20,2-5,1-3,3-4,0,1,1,6,3,0,1,2,8,+2
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Natasha Cloud,G,30,3-5,2-3,5-6,0,2,2,6,4,1,4,1,13,0
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Sydney Taylor,G,25,7-15,1-6,2-3,1,4,5,0,1,0,2,4,17,0
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Chloe Bibby,F,19,5-11,2-6,2-2,0,1,1,4,0,0,0,1,14,+14
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Rachel Banham,G,10,2-4,2-3,0-0,0,2,2,1,0,0,1,0,6,+5
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Jacy Sheldon,G,17,1-2,0-1,0-0,1,0,1,1,0,0,1,1,2,+15
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Gabriela Jaquez,G,19,5-10,0-4,0-0,0,2,2,1,1,0,0,0,10,-7
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Kamilla Cardoso,C,,,,,,,,,,,,,,
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Skylar Diggins,G,,,,,,,,,,,,,,
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,DiJonai Carrington,G,,,,,,,,,,,,,,
20260715_SEA_CHI,"Wednesday, July 15, 2026",regular_season,Chicago Sky,Seattle Storm,Aicha Coulibaly,G,,,,,,,,,,,,,,
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Nneka Ogwumike,F,33,10-16,2-4,1-1,2,10,12,5,1,0,0,1,23,-13
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Dearica Hamby,F,32,4-10,0-2,2-2,1,7,8,1,1,0,3,4,10,+3
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Erica Wheeler,G,30,3-8,2-6,2-2,1,1,2,6,0,0,4,2,10,-3
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Ariel Atkins,G,35,3-11,2-7,0-0,0,2,2,6,1,0,2,4,8,-2
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Rae Burrell,G,33,8-14,2-5,6-6,0,4,4,2,1,1,3,0,24,-4
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Cameron Brink,F,15,3-5,1-3,3-4,0,1,1,0,1,0,2,1,10,-8
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Jihyun Park,F,8,0-1,0-1,1-2,1,1,2,1,0,0,0,1,1,-1
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Kiana Williams,G,11,0-0,0-0,1-2,0,0,0,1,1,0,3,3,1,-8
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Chance Gray,G,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-9
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Emma Cannon,F,,,,,,,,,,,,,,
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Kelsey Plum,G,,,,,,,,,,,,,,
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Kate Martin,G,,,,,,,,,,,,,,
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Natasha Howard,F,32,5-8,0-0,0-0,3,7,10,6,3,1,2,2,10,+8
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Nia Coffey,F,29,3-6,2-4,0-0,1,4,5,2,1,2,1,1,8,-2
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Kayla McBride,G,31,8-16,2-8,6-7,0,1,1,1,1,0,1,1,24,+13
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Courtney Williams,G,35,7-13,1-4,4-5,0,2,2,4,1,0,3,1,19,-3
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Olivia Miles,G,26,7-14,1-4,3-4,1,3,4,5,3,0,0,3,18,-1
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Liatu King,F,3,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0,-5
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Antonia Delaere,F,14,2-3,1-2,0-0,0,0,0,1,1,0,0,1,5,+12
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Anastasiia Olairi Kosu,F,17,1-3,0-0,7-8,2,1,3,1,2,0,2,3,9,+17
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Maya Caldwell,G,7,1-4,1-3,0-0,0,0,0,0,1,1,0,1,3,+2
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Eliska Hamzova,G,7,0-1,0-0,0-0,0,0,0,1,0,0,2,2,0,+4
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Napheesa Collier,F,,,,,,,,,,,,,,
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Dorka Juhasz,F,,,,,,,,,,,,,,
20260715_LA_MIN,"Wednesday, July 15, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Emma Cechova,F,,,,,,,,,,,,,,
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Kayla Thornton,F,31,3-8,2-5,3-3,2,6,8,1,0,0,1,2,11,+21
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Gabby Williams,F,27,6-12,2-5,2-4,1,2,3,1,3,1,5,1,16,+9
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Cecilia Zandalasini,F,18,4-8,2-5,0-0,0,2,2,0,0,1,0,1,10,+2
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Kiah Stokes,C,23,2-7,0-4,0-0,0,7,7,1,0,2,0,2,4,+4
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Veronica Burton,G,30,1-4,0-1,2-2,2,3,5,4,3,0,3,2,4,+12
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Laeticia Amihere,F,4,1-1,0-0,0-0,0,0,0,1,0,0,1,0,2,-3
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Janelle Salaun,F,22,4-7,2-4,2-2,0,2,2,2,1,0,0,3,12,+4
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Tiffany Hayes,G,22,3-4,0-0,7-7,1,1,2,2,0,0,3,3,13,+11
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Kaila Charles,G,13,1-2,0-0,0-0,0,1,1,1,1,0,0,2,2,+4
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Kaitlyn Chen,G,10,5-5,0-0,4-5,0,0,0,3,1,0,1,0,14,+1
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Nadia Fingall,C,,,,,,,,,,,,,,
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Golden State Valkyries,Indiana Fever,Juste Jocyte,G,,,,,,,,,,,,,,
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Indiana Fever,Golden State Valkyries,Monique Billings,F,26,1-5,0-0,2-4,2,3,5,2,0,0,0,1,4,-11
20260716_GS_IND,"Thursday, July 16, 2026",regular_season,Indiana Fever,Golden State Valkyries,Aliyah Boston,C,25,6-11,2-3,1-2,2,5,7,1,2,0,3,4,15,+1
